IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
130.250.137.233,443,true,LAX,North America,Los Angeles,196,2.81
45.131.208.185,443,true,LAX,North America,Los Angeles,180,2.81
45.131.208.170,443,true,LAX,North America,Los Angeles,190,2.81
45.131.211.214,443,true,LAX,North America,Los Angeles,167,2.81
5.10.247.161,443,true,LAX,North America,Los Angeles,181,2.81
31.12.75.148,443,true,LAX,North America,Los Angeles,187,2.81
45.131.211.126,443,true,LAX,North America,Los Angeles,169,2.80
31.12.75.71,443,true,LAX,North America,Los Angeles,177,2.80
45.131.210.148,443,true,LAX,North America,Los Angeles,166,2.80
45.131.211.112,443,true,LAX,North America,Los Angeles,178,2.80
130.250.137.103,443,true,LAX,North America,Los Angeles,186,2.80
108.162.194.242,443,true,LAX,North America,Los Angeles,184,2.80
45.131.209.220,443,true,LAX,North America,Los Angeles,185,2.80
31.12.75.173,443,true,LAX,North America,Los Angeles,175,2.80
45.202.113.226,443,true,LAX,North America,Los Angeles,174,2.80
45.131.210.147,443,true,LAX,North America,Los Angeles,179,2.80
45.131.210.245,443,true,LAX,North America,Los Angeles,186,2.80
108.162.194.162,443,true,LAX,North America,Los Angeles,187,2.80
5.10.246.117,443,true,LAX,North America,Los Angeles,189,2.80
45.131.209.97,443,true,LAX,North America,Los Angeles,190,2.80
45.202.113.125,443,true,LAX,North America,Los Angeles,186,2.80
108.162.194.100,443,true,LAX,North America,Los Angeles,187,2.80
5.10.247.72,443,true,LAX,North America,Los Angeles,188,2.80
45.202.113.119,443,true,LAX,North America,Los Angeles,180,2.80
5.10.244.226,443,true,LAX,North America,Los Angeles,197,2.79
45.131.209.102,443,true,LAX,North America,Los Angeles,192,2.79
31.12.75.89,443,true,LAX,North America,Los Angeles,180,2.79
108.162.194.64,443,true,LAX,North America,Los Angeles,177,2.79
31.12.75.43,443,true,LAX,North America,Los Angeles,175,2.79
108.162.194.153,443,true,LAX,North America,Los Angeles,184,2.79
130.250.137.3,443,true,LAX,North America,Los Angeles,213,2.79
31.12.75.199,443,true,LAX,North America,Los Angeles,181,2.79
108.162.194.51,443,true,LAX,North America,Los Angeles,180,2.79
45.131.209.18,443,true,LAX,North America,Los Angeles,187,2.79
5.10.247.17,443,true,LAX,North America,Los Angeles,175,2.79
31.12.75.1,443,true,LAX,North America,Los Angeles,186,2.79
45.131.208.156,443,true,LAX,North America,Los Angeles,182,2.79
45.202.113.194,443,true,LAX,North America,Los Angeles,255,2.79
31.12.75.151,443,true,LAX,North America,Los Angeles,186,2.79
108.162.194.148,443,true,LAX,North America,Los Angeles,190,2.79
31.12.75.104,443,true,LAX,North America,Los Angeles,170,2.79
45.131.208.137,443,true,LAX,North America,Los Angeles,180,2.79
5.10.245.75,443,true,LAX,North America,Los Angeles,188,2.79
45.202.113.63,443,true,LAX,North America,Los Angeles,181,2.78
45.131.209.178,443,true,LAX,North America,Los Angeles,1260,2.78
108.162.194.203,443,true,LAX,North America,Los Angeles,173,2.78
130.250.137.157,443,true,LAX,North America,Los Angeles,182,2.78
5.10.244.228,443,true,LAX,North America,Los Angeles,179,2.78
135.84.64.51,443,true,LAX,North America,Los Angeles,185,2.78
45.131.209.218,443,true,LAX,North America,Los Angeles,247,2.78
5.10.246.236,443,true,LAX,North America,Los Angeles,255,2.78
45.131.209.251,443,true,LAX,North America,Los Angeles,185,2.78
45.202.113.253,443,true,LAX,North America,Los Angeles,173,2.78
31.12.75.80,443,true,LAX,North America,Los Angeles,178,2.78
130.250.137.27,443,true,LAX,North America,Los Angeles,187,2.77
31.12.75.180,443,true,LAX,North America,Los Angeles,181,2.77
45.131.210.107,443,true,LAX,North America,Los Angeles,173,2.77
45.131.208.120,443,true,LAX,North America,Los Angeles,253,2.77
45.131.208.96,443,true,LAX,North America,Los Angeles,164,2.77
45.202.113.13,443,true,LAX,North America,Los Angeles,185,2.77
130.250.137.182,443,true,LAX,North America,Los Angeles,176,2.77
5.10.246.234,443,true,LAX,North America,Los Angeles,181,2.77
108.162.194.248,443,true,LAX,North America,Los Angeles,190,2.77
130.250.137.178,443,true,LAX,North America,Los Angeles,184,2.77
5.10.245.222,443,true,LAX,North America,Los Angeles,185,2.77
5.10.245.60,443,true,LAX,North America,Los Angeles,170,2.77
45.131.210.43,443,true,LAX,North America,Los Angeles,252,2.77
45.131.210.192,443,true,LAX,North America,Los Angeles,178,2.77
45.202.113.240,443,true,LAX,North America,Los Angeles,259,2.76
45.131.210.197,443,true,LAX,North America,Los Angeles,172,2.76
5.10.245.239,443,true,LAX,North America,Los Angeles,176,2.76
5.10.245.190,443,true,LAX,North America,Los Angeles,173,2.76
130.250.137.119,443,true,LAX,North America,Los Angeles,179,2.76
5.10.245.28,443,true,LAX,North America,Los Angeles,244,2.76
130.250.137.208,443,true,LAX,North America,Los Angeles,179,2.76
31.12.75.250,443,true,LAX,North America,Los Angeles,191,2.76
45.131.208.208,443,true,LAX,North America,Los Angeles,179,2.76
5.10.245.171,443,true,LAX,North America,Los Angeles,187,2.76
5.10.247.239,443,true,LAX,North America,Los Angeles,181,2.76
45.131.209.219,443,true,LAX,North America,Los Angeles,177,2.76
45.131.210.239,443,true,LAX,North America,Los Angeles,183,2.76
45.202.113.157,443,true,LAX,North America,Los Angeles,184,2.76
5.10.246.192,443,true,LAX,North America,Los Angeles,191,2.76
108.162.194.59,443,true,LAX,North America,Los Angeles,174,2.76
108.162.194.200,443,true,LAX,North America,Los Angeles,176,2.76
5.10.246.216,443,true,LAX,North America,Los Angeles,175,2.76
45.131.209.16,443,true,LAX,North America,Los Angeles,182,2.76
108.162.194.93,443,true,LAX,North America,Los Angeles,183,2.76
45.131.209.40,443,true,LAX,North America,Los Angeles,183,2.75
45.131.210.138,443,true,LAX,North America,Los Angeles,254,2.75
108.162.194.9,443,true,LAX,North America,Los Angeles,189,2.75
5.10.247.212,443,true,LAX,North America,Los Angeles,183,2.75
5.10.247.101,443,true,LAX,North America,Los Angeles,190,2.75
108.162.194.201,443,true,LAX,North America,Los Angeles,176,2.75
45.202.113.92,443,true,LAX,North America,Los Angeles,187,2.75
45.131.211.38,443,true,LAX,North America,Los Angeles,186,2.75
5.10.246.31,443,true,LAX,North America,Los Angeles,166,2.75
45.131.211.56,443,true,LAX,North America,Los Angeles,181,2.75
5.10.247.67,443,true,LAX,North America,Los Angeles,182,2.75
45.131.208.82,443,true,LAX,North America,Los Angeles,168,2.75
45.131.209.69,443,true,LAX,North America,Los Angeles,174,2.75
45.131.209.19,443,true,LAX,North America,Los Angeles,169,2.75
108.162.194.88,443,true,LAX,North America,Los Angeles,187,2.75
108.162.194.38,443,true,LAX,North America,Los Angeles,183,2.75
5.10.246.56,443,true,LAX,North America,Los Angeles,190,2.75
108.162.194.116,443,true,LAX,North America,Los Angeles,170,2.75
45.131.210.92,443,true,LAX,North America,Los Angeles,178,2.75
5.10.247.246,443,true,LAX,North America,Los Angeles,180,2.75
45.131.211.207,443,true,LAX,North America,Los Angeles,189,2.74
5.10.247.45,443,true,LAX,North America,Los Angeles,180,2.74
45.131.210.94,443,true,LAX,North America,Los Angeles,171,2.74
108.162.194.120,443,true,LAX,North America,Los Angeles,250,2.74
130.250.137.187,443,true,LAX,North America,Los Angeles,166,2.74
130.250.137.151,443,true,LAX,North America,Los Angeles,219,2.74
45.131.209.24,443,true,LAX,North America,Los Angeles,178,2.74
45.131.209.182,443,true,LAX,North America,Los Angeles,165,2.74
45.131.210.177,443,true,LAX,North America,Los Angeles,179,2.74
130.250.137.97,443,true,LAX,North America,Los Angeles,180,2.74
31.12.75.103,443,true,LAX,North America,Los Angeles,183,2.74
45.202.113.61,443,true,LAX,North America,Los Angeles,175,2.74
5.10.247.170,443,true,LAX,North America,Los Angeles,189,2.74
45.202.113.3,443,true,LAX,North America,Los Angeles,186,2.74
5.10.247.195,443,true,LAX,North America,Los Angeles,189,2.74
23.134.82.1,443,true,LAX,North America,Los Angeles,195,2.74
45.131.210.200,443,true,LAX,North America,Los Angeles,182,2.74
45.202.113.17,443,true,LAX,North America,Los Angeles,182,2.74
45.131.208.106,443,true,LAX,North America,Los Angeles,180,2.74
108.162.194.161,443,true,LAX,North America,Los Angeles,1281,2.74
108.162.194.132,443,true,LAX,North America,Los Angeles,182,2.74
130.250.137.241,443,true,LAX,North America,Los Angeles,181,2.74
5.10.247.207,443,true,LAX,North America,Los Angeles,187,2.74
31.12.75.150,443,true,LAX,North America,Los Angeles,179,2.74
45.131.210.71,443,true,LAX,North America,Los Angeles,176,2.74
5.10.246.171,443,true,LAX,North America,Los Angeles,178,2.74
45.131.210.53,443,true,LAX,North America,Los Angeles,188,2.74
45.131.211.174,443,true,LAX,North America,Los Angeles,174,2.73
5.10.246.149,443,true,LAX,North America,Los Angeles,190,2.73
45.131.208.184,443,true,LAX,North America,Los Angeles,185,2.73
108.162.194.213,443,true,LAX,North America,Los Angeles,183,2.73
45.202.113.4,443,true,LAX,North America,Los Angeles,185,2.73
5.10.246.93,443,true,LAX,North America,Los Angeles,197,2.73
45.131.209.87,443,true,LAX,North America,Los Angeles,181,2.73
108.162.194.40,443,true,LAX,North America,Los Angeles,184,2.73
130.250.137.22,443,true,LAX,North America,Los Angeles,184,2.73
45.131.208.77,443,true,LAX,North America,Los Angeles,180,2.73
45.131.209.109,443,true,LAX,North America,Los Angeles,175,2.73
108.162.194.198,443,true,LAX,North America,Los Angeles,184,2.73
45.131.208.38,443,true,LAX,North America,Los Angeles,181,2.73
45.131.209.39,443,true,LAX,North America,Los Angeles,175,2.73
108.162.194.216,443,true,LAX,North America,Los Angeles,173,2.73
108.162.194.237,443,true,LAX,North America,Los Angeles,185,2.73
45.131.209.94,443,true,LAX,North America,Los Angeles,192,2.73
5.10.246.186,443,true,LAX,North America,Los Angeles,190,2.73
45.131.208.168,443,true,LAX,North America,Los Angeles,171,2.73
5.10.245.247,443,true,LAX,North America,Los Angeles,189,2.73
130.250.137.41,443,true,LAX,North America,Los Angeles,188,2.72
31.12.75.168,443,true,LAX,North America,Los Angeles,188,2.72
130.250.137.80,443,true,LAX,North America,Los Angeles,192,2.72
45.131.211.75,443,true,LAX,North America,Los Angeles,178,2.72
45.131.210.213,443,true,LAX,North America,Los Angeles,170,2.72
5.10.245.173,443,true,LAX,North America,Los Angeles,187,2.72
45.131.211.55,443,true,LAX,North America,Los Angeles,258,2.72
45.131.209.255,443,true,LAX,North America,Los Angeles,170,2.72
5.10.247.153,443,true,LAX,North America,Los Angeles,188,2.72
31.12.75.162,443,true,LAX,North America,Los Angeles,182,2.72
130.250.137.61,443,true,LAX,North America,Los Angeles,191,2.72
5.10.247.113,443,true,LAX,North America,Los Angeles,255,2.72
45.131.211.97,443,true,LAX,North America,Los Angeles,175,2.72
5.10.247.214,443,true,LAX,North America,Los Angeles,232,2.72
5.10.245.218,443,true,LAX,North America,Los Angeles,177,2.72
31.12.75.35,443,true,LAX,North America,Los Angeles,181,2.72
45.131.210.98,443,true,LAX,North America,Los Angeles,250,2.72
5.10.246.97,443,true,LAX,North America,Los Angeles,182,2.72
45.202.113.53,443,true,LAX,North America,Los Angeles,172,2.72
45.131.209.123,443,true,LAX,North America,Los Angeles,184,2.72
45.131.211.235,443,true,LAX,North America,Los Angeles,181,2.72
45.131.210.164,443,true,LAX,North America,Los Angeles,180,2.72
45.131.208.152,443,true,LAX,North America,Los Angeles,170,2.72
5.10.245.223,443,true,LAX,North America,Los Angeles,176,2.72
108.162.194.32,443,true,LAX,North America,Los Angeles,177,2.71
108.162.194.189,443,true,LAX,North America,Los Angeles,197,2.71
130.250.137.126,443,true,LAX,North America,Los Angeles,174,2.71
45.131.210.209,443,true,LAX,North America,Los Angeles,181,2.71
108.162.194.58,443,true,LAX,North America,Los Angeles,188,2.71
135.84.64.36,443,true,LAX,North America,Los Angeles,183,2.71
5.10.246.22,443,true,LAX,North America,Los Angeles,183,2.71
45.202.113.76,443,true,LAX,North America,Los Angeles,259,2.71
5.10.246.119,443,true,LAX,North America,Los Angeles,187,2.71
31.12.75.212,443,true,LAX,North America,Los Angeles,177,2.71
31.12.75.139,443,true,LAX,North America,Los Angeles,184,2.71
45.202.113.106,443,true,LAX,North America,Los Angeles,178,2.71
5.10.247.254,443,true,LAX,North America,Los Angeles,172,2.71
45.202.113.132,443,true,LAX,North America,Los Angeles,189,2.71
45.131.210.225,443,true,LAX,North America,Los Angeles,186,2.70
31.12.75.192,443,true,LAX,North America,Los Angeles,259,2.70
45.131.211.141,443,true,LAX,North America,Los Angeles,181,2.70
45.131.211.25,443,true,LAX,North America,Los Angeles,252,2.70
5.10.245.4,443,true,LAX,North America,Los Angeles,177,2.70
108.162.194.99,443,true,LAX,North America,Los Angeles,184,2.70
31.12.75.13,443,true,LAX,North America,Los Angeles,177,2.70
45.202.113.161,443,true,LAX,North America,Los Angeles,175,2.70
5.10.247.163,443,true,LAX,North America,Los Angeles,188,2.70
45.131.211.127,443,true,LAX,North America,Los Angeles,184,2.70
45.131.208.89,443,true,LAX,North America,Los Angeles,184,2.70
5.10.247.215,443,true,LAX,North America,Los Angeles,185,2.70
45.131.208.173,443,true,LAX,North America,Los Angeles,182,2.70
45.202.113.113,443,true,LAX,North America,Los Angeles,170,2.70
5.10.246.139,443,true,LAX,North America,Los Angeles,168,2.69
45.202.113.87,443,true,LAX,North America,Los Angeles,185,2.69
108.162.194.17,443,true,LAX,North America,Los Angeles,180,2.69
45.131.211.8,443,true,LAX,North America,Los Angeles,176,2.69
45.202.113.89,443,true,LAX,North America,Los Angeles,172,2.69
45.202.113.155,443,true,LAX,North America,Los Angeles,186,2.69
45.202.113.99,443,true,LAX,North America,Los Angeles,178,2.69
45.131.209.189,443,true,LAX,North America,Los Angeles,176,2.69
130.250.137.46,443,true,LAX,North America,Los Angeles,175,2.69
45.202.113.214,443,true,LAX,North America,Los Angeles,185,2.69
45.131.211.23,443,true,LAX,North America,Los Angeles,180,2.69
45.131.208.83,443,true,LAX,North America,Los Angeles,181,2.69
5.10.245.44,443,true,LAX,North America,Los Angeles,215,2.68
5.10.246.212,443,true,LAX,North America,Los Angeles,190,2.68
108.162.194.171,443,true,LAX,North America,Los Angeles,180,2.68
5.10.246.215,443,true,LAX,North America,Los Angeles,192,2.68
45.131.211.140,443,true,LAX,North America,Los Angeles,181,2.68
130.250.137.127,443,true,LAX,North America,Los Angeles,180,2.68
5.10.245.42,443,true,LAX,North America,Los Angeles,273,2.68
45.131.208.177,443,true,LAX,North America,Los Angeles,184,2.68
108.162.194.68,443,true,LAX,North America,Los Angeles,176,2.68
130.250.137.222,443,true,LAX,North America,Los Angeles,211,2.68
45.131.208.163,443,true,LAX,North America,Los Angeles,195,2.68
130.250.137.95,443,true,LAX,North America,Los Angeles,180,2.68
45.131.210.144,443,true,LAX,North America,Los Angeles,180,2.68
5.10.246.130,443,true,LAX,North America,Los Angeles,187,2.68
45.202.113.83,443,true,LAX,North America,Los Angeles,170,2.68
5.10.246.144,443,true,LAX,North America,Los Angeles,180,2.67
31.12.75.44,443,true,LAX,North America,Los Angeles,188,2.67
31.12.75.29,443,true,LAX,North America,Los Angeles,179,2.67
45.131.211.130,443,true,LAX,North America,Los Angeles,181,2.67
45.131.209.243,443,true,LAX,North America,Los Angeles,181,2.67
5.10.247.7,443,true,LAX,North America,Los Angeles,180,2.67
130.250.137.47,443,true,LAX,North America,Los Angeles,179,2.67
45.131.208.196,443,true,LAX,North America,Los Angeles,189,2.67
5.10.246.102,443,true,LAX,North America,Los Angeles,186,2.67
45.131.209.160,443,true,LAX,North America,Los Angeles,1257,2.67
45.131.210.170,443,true,LAX,North America,Los Angeles,186,2.67
45.131.209.22,443,true,LAX,North America,Los Angeles,178,2.67
45.202.113.233,443,true,LAX,North America,Los Angeles,191,2.67
5.10.246.242,443,true,LAX,North America,Los Angeles,180,2.66
45.202.113.198,443,true,LAX,North America,Los Angeles,248,2.66
45.131.209.152,443,true,LAX,North America,Los Angeles,191,2.66
45.131.210.134,443,true,LAX,North America,Los Angeles,186,2.66
31.12.75.20,443,true,LAX,North America,Los Angeles,187,2.66
5.10.247.255,443,true,LAX,North America,Los Angeles,179,2.66
45.131.208.189,443,true,LAX,North America,Los Angeles,176,2.66
45.131.208.28,443,true,LAX,North America,Los Angeles,185,2.66
45.131.209.248,443,true,LAX,North America,Los Angeles,186,2.66
45.131.211.129,443,true,LAX,North America,Los Angeles,195,2.66
45.131.209.67,443,true,LAX,North America,Los Angeles,249,2.66
45.131.211.144,443,true,LAX,North America,Los Angeles,172,2.66
45.131.211.240,443,true,LAX,North America,Los Angeles,167,2.66
45.131.210.56,443,true,LAX,North America,Los Angeles,173,2.66
45.131.211.20,443,true,LAX,North America,Los Angeles,183,2.66
31.12.75.127,443,true,LAX,North America,Los Angeles,186,2.66
130.250.137.20,443,true,LAX,North America,Los Angeles,182,2.66
45.131.208.147,443,true,LAX,North America,Los Angeles,173,2.66
45.131.211.79,443,true,LAX,North America,Los Angeles,186,2.66
45.131.211.121,443,true,LAX,North America,Los Angeles,179,2.66
108.162.194.102,443,true,LAX,North America,Los Angeles,185,2.66
31.12.75.167,443,true,LAX,North America,Los Angeles,234,2.65
108.162.194.117,443,true,LAX,North America,Los Angeles,1210,2.65
45.131.209.119,443,true,LAX,North America,Los Angeles,181,2.65
31.12.75.247,443,true,LAX,North America,Los Angeles,181,2.65
45.131.208.211,443,true,LAX,North America,Los Angeles,179,2.65
5.10.246.19,443,true,LAX,North America,Los Angeles,183,2.65
5.10.245.72,443,true,LAX,North America,Los Angeles,185,2.65
31.12.75.219,443,true,LAX,North America,Los Angeles,183,2.65
31.12.75.132,443,true,LAX,North America,Los Angeles,175,2.65
45.131.209.155,443,true,LAX,North America,Los Angeles,181,2.65
5.10.246.4,443,true,LAX,North America,Los Angeles,182,2.65
5.10.246.252,443,true,LAX,North America,Los Angeles,178,2.65
45.202.113.154,443,true,LAX,North America,Los Angeles,177,2.65
5.10.247.176,443,true,LAX,North America,Los Angeles,188,2.64
5.10.245.30,443,true,LAX,North America,Los Angeles,212,2.64
45.131.210.48,443,true,LAX,North America,Los Angeles,180,2.64
45.131.208.70,443,true,LAX,North America,Los Angeles,178,2.64
5.10.246.141,443,true,LAX,North America,Los Angeles,193,2.64
45.131.210.79,443,true,LAX,North America,Los Angeles,177,2.64
5.10.246.247,443,true,LAX,North America,Los Angeles,181,2.64
45.131.208.201,443,true,LAX,North America,Los Angeles,258,2.64
45.131.209.43,443,true,LAX,North America,Los Angeles,177,2.64
45.131.209.199,443,true,LAX,North America,Los Angeles,174,2.64
130.250.137.188,443,true,LAX,North America,Los Angeles,174,2.64
5.10.246.43,443,true,LAX,North America,Los Angeles,1178,2.64
5.10.246.129,443,true,LAX,North America,Los Angeles,174,2.64
5.10.247.197,443,true,LAX,North America,Los Angeles,176,2.64
31.12.75.154,443,true,LAX,North America,Los Angeles,188,2.64
31.12.75.231,443,true,LAX,North America,Los Angeles,184,2.64
5.10.247.209,443,true,LAX,North America,Los Angeles,172,2.64
45.131.210.115,443,true,LAX,North America,Los Angeles,188,2.63
5.10.247.233,443,true,LAX,North America,Los Angeles,180,2.63
5.10.247.42,443,true,LAX,North America,Los Angeles,188,2.63
31.12.75.26,443,true,LAX,North America,Los Angeles,183,2.63
45.131.208.207,443,true,LAX,North America,Los Angeles,171,2.63
45.131.209.20,443,true,LAX,North America,Los Angeles,181,2.63
45.131.208.84,443,true,LAX,North America,Los Angeles,185,2.63
45.131.209.60,443,true,LAX,North America,Los Angeles,174,2.63
45.131.208.174,443,true,LAX,North America,Los Angeles,259,2.62
45.131.211.57,443,true,LAX,North America,Los Angeles,185,2.62
45.131.211.151,443,true,LAX,North America,Los Angeles,167,2.62
130.250.137.147,443,true,LAX,North America,Los Angeles,180,2.62
45.131.208.191,443,true,LAX,North America,Los Angeles,181,2.62
45.202.113.187,443,true,LAX,North America,Los Angeles,189,2.62
5.10.247.179,443,true,LAX,North America,Los Angeles,185,2.62
45.131.211.169,443,true,LAX,North America,Los Angeles,167,2.62
108.162.194.241,443,true,LAX,North America,Los Angeles,183,2.62
45.131.210.191,443,true,LAX,North America,Los Angeles,177,2.62
45.131.209.89,443,true,LAX,North America,Los Angeles,190,2.62
5.10.247.18,443,true,LAX,North America,Los Angeles,190,2.62
45.131.210.14,443,true,LAX,North America,Los Angeles,185,2.62
45.131.209.254,443,true,LAX,North America,Los Angeles,176,2.62
45.131.209.120,443,true,LAX,North America,Los Angeles,195,2.62
45.131.210.203,443,true,LAX,North America,Los Angeles,172,2.61
45.131.208.217,443,true,LAX,North America,Los Angeles,184,2.61
108.162.194.239,443,true,LAX,North America,Los Angeles,186,2.61
45.131.211.154,443,true,LAX,North America,Los Angeles,191,2.61
45.131.210.202,443,true,LAX,North America,Los Angeles,185,2.61
108.162.194.20,443,true,LAX,North America,Los Angeles,183,2.61
31.12.75.137,443,true,LAX,North America,Los Angeles,182,2.61
108.162.194.21,443,true,LAX,North America,Los Angeles,182,2.61
31.12.75.10,443,true,LAX,North America,Los Angeles,174,2.61
45.202.113.169,443,true,LAX,North America,Los Angeles,189,2.61
5.10.245.170,443,true,LAX,North America,Los Angeles,184,2.61
5.10.245.64,443,true,LAX,North America,Los Angeles,180,2.61
108.162.194.85,443,true,LAX,North America,Los Angeles,185,2.61
45.131.210.194,443,true,LAX,North America,Los Angeles,256,2.61
45.131.208.73,443,true,LAX,North America,Los Angeles,179,2.61
45.131.208.57,443,true,LAX,North America,Los Angeles,184,2.61
45.131.211.105,443,true,LAX,North America,Los Angeles,183,2.60
45.131.210.251,443,true,LAX,North America,Los Angeles,186,2.60
5.10.246.122,443,true,LAX,North America,Los Angeles,175,2.60
130.250.137.195,443,true,LAX,North America,Los Angeles,181,2.60
45.131.211.7,443,true,LAX,North America,Los Angeles,189,2.60
130.250.137.220,443,true,LAX,North America,Los Angeles,179,2.60
45.131.208.240,443,true,LAX,North America,Los Angeles,179,2.60
31.12.75.226,443,true,LAX,North America,Los Angeles,197,2.60
130.250.137.78,443,true,LAX,North America,Los Angeles,179,2.60
108.162.194.145,443,true,LAX,North America,Los Angeles,187,2.60
45.131.208.110,443,true,LAX,North America,Los Angeles,175,2.60
45.131.211.17,443,true,LAX,North America,Los Angeles,182,2.60
45.131.211.239,443,true,LAX,North America,Los Angeles,171,2.60
45.131.211.95,443,true,LAX,North America,Los Angeles,186,2.60
5.10.246.194,443,true,LAX,North America,Los Angeles,177,2.60
45.202.113.100,443,true,LAX,North America,Los Angeles,183,2.60
45.202.113.55,443,true,LAX,North America,Los Angeles,171,2.60
45.131.208.169,443,true,LAX,North America,Los Angeles,171,2.60
5.10.247.5,443,true,LAX,North America,Los Angeles,179,2.60
5.10.246.105,443,true,LAX,North America,Los Angeles,183,2.59
5.10.246.202,443,true,LAX,North America,Los Angeles,185,2.59
108.162.194.110,443,true,LAX,North America,Los Angeles,1200,2.59
45.131.211.186,443,true,LAX,North America,Los Angeles,185,2.59
45.202.113.131,443,true,LAX,North America,Los Angeles,187,2.59
45.131.209.107,443,true,LAX,North America,Los Angeles,183,2.59
5.10.247.58,443,true,LAX,North America,Los Angeles,187,2.59
45.202.113.180,443,true,LAX,North America,Los Angeles,178,2.59
5.10.246.198,443,true,LAX,North America,Los Angeles,183,2.59
45.202.113.48,443,true,LAX,North America,Los Angeles,175,2.59
108.162.194.228,443,true,LAX,North America,Los Angeles,179,2.58
45.131.209.227,443,true,LAX,North America,Los Angeles,175,2.58
31.12.75.79,443,true,LAX,North America,Los Angeles,190,2.58
45.131.208.181,443,true,LAX,North America,Los Angeles,190,2.58
45.131.208.136,443,true,LAX,North America,Los Angeles,252,2.58
108.162.194.108,443,true,LAX,North America,Los Angeles,187,2.58
45.131.211.18,443,true,LAX,North America,Los Angeles,180,2.58
31.12.75.88,443,true,LAX,North America,Los Angeles,176,2.58
45.131.209.140,443,true,LAX,North America,Los Angeles,171,2.57
31.12.75.229,443,true,LAX,North America,Los Angeles,188,2.57
108.162.194.72,443,true,LAX,North America,Los Angeles,176,2.57
5.10.247.76,443,true,LAX,North America,Los Angeles,176,2.57
108.162.194.55,443,true,LAX,North America,Los Angeles,172,2.57
45.131.208.203,443,true,LAX,North America,Los Angeles,181,2.57
5.10.247.118,443,true,LAX,North America,Los Angeles,253,2.57
130.250.137.104,443,true,LAX,North America,Los Angeles,191,2.57
45.202.113.222,443,true,LAX,North America,Los Angeles,163,2.57
45.202.113.247,443,true,LAX,North America,Los Angeles,188,2.57
45.202.113.158,443,true,LAX,North America,Los Angeles,191,2.57
130.250.137.62,443,true,LAX,North America,Los Angeles,245,2.56
45.131.211.64,443,true,LAX,North America,Los Angeles,193,2.56
108.162.194.142,443,true,LAX,North America,Los Angeles,183,2.56
5.10.247.29,443,true,LAX,North America,Los Angeles,180,2.56
45.131.209.198,443,true,LAX,North America,Los Angeles,179,2.56
130.250.137.215,443,true,LAX,North America,Los Angeles,180,2.56
45.131.209.28,443,true,LAX,North America,Los Angeles,195,2.56
108.162.194.243,443,true,LAX,North America,Los Angeles,183,2.56
45.131.211.118,443,true,LAX,North America,Los Angeles,172,2.56
31.12.75.111,443,true,LAX,North America,Los Angeles,190,2.56
130.250.137.162,443,true,LAX,North America,Los Angeles,220,2.56
45.131.209.174,443,true,LAX,North America,Los Angeles,177,2.56
31.12.75.243,443,true,LAX,North America,Los Angeles,186,2.56
45.202.113.209,443,true,LAX,North America,Los Angeles,171,2.56
130.250.137.156,443,true,LAX,North America,Los Angeles,223,2.55
108.162.194.29,443,true,LAX,North America,Los Angeles,179,2.55
130.250.137.173,443,true,LAX,North America,Los Angeles,186,2.55
31.12.75.232,443,true,LAX,North America,Los Angeles,186,2.55
45.131.209.184,443,true,LAX,North America,Los Angeles,187,2.55
45.131.211.231,443,true,LAX,North America,Los Angeles,179,2.55
5.10.247.65,443,true,LAX,North America,Los Angeles,190,2.55
31.12.75.110,443,true,LAX,North America,Los Angeles,177,2.55
5.10.247.228,443,true,LAX,North America,Los Angeles,184,2.55
45.131.209.222,443,true,LAX,North America,Los Angeles,182,2.55
5.10.247.139,443,true,LAX,North America,Los Angeles,191,2.55
45.131.208.20,443,true,LAX,North America,Los Angeles,188,2.55
45.202.113.228,443,true,LAX,North America,Los Angeles,186,2.55
5.10.247.91,443,true,LAX,North America,Los Angeles,185,2.55
130.250.137.16,443,true,LAX,North America,Los Angeles,185,2.55
130.250.137.221,443,true,LAX,North America,Los Angeles,216,2.55
45.131.210.132,443,true,LAX,North America,Los Angeles,186,2.55
108.162.194.207,443,true,LAX,North America,Los Angeles,181,2.55
45.131.210.184,443,true,LAX,North America,Los Angeles,176,2.55
45.131.210.0,443,true,LAX,North America,Los Angeles,178,2.54
45.131.210.246,443,true,LAX,North America,Los Angeles,183,2.54
108.162.194.147,443,true,LAX,North America,Los Angeles,188,2.54
45.131.208.12,443,true,LAX,North America,Los Angeles,190,2.54
45.131.208.124,443,true,LAX,North America,Los Angeles,260,2.54
130.250.137.169,443,true,LAX,North America,Los Angeles,182,2.54
45.131.208.67,443,true,LAX,North America,Los Angeles,181,2.54
5.10.246.166,443,true,LAX,North America,Los Angeles,182,2.54
45.202.113.144,443,true,LAX,North America,Los Angeles,174,2.54
108.162.194.53,443,true,LAX,North America,Los Angeles,179,2.54
5.10.245.65,443,true,LAX,North America,Los Angeles,182,2.54
45.202.113.104,443,true,LAX,North America,Los Angeles,187,2.54
108.162.194.167,443,true,LAX,North America,Los Angeles,188,2.54
5.10.247.222,443,true,LAX,North America,Los Angeles,186,2.54
135.84.64.56,443,true,LAX,North America,Los Angeles,180,2.54
31.12.75.63,443,true,LAX,North America,Los Angeles,182,2.53
130.250.137.14,443,true,LAX,North America,Los Angeles,1262,2.53
